thick,t_mm,width,test,W_Y,M,SAC,n,alpha,onset,frame,eps1,eps2
C,2.0,W12,002,15.0,0.8,0.0005,6,0.2,True,443,0.21123039447947553,0.05442019414744879
C,2.0,W12,002,15.0,0.8,0.0005,8,0.1,True,442,0.208548235657968,0.05452376378602103
C,2.0,W12,002,15.0,0.8,0.0005,8,0.2,True,443,0.21123039447947553,0.05442019414744879
C,2.0,W12,002,15.0,0.8,0.0005,10,0.1,True,442,0.208548235657968,0.05452376378602103
C,2.0,W12,002,15.0,0.8,0.0005,10,0.2,True,443,0.21123039447947553,0.05442019414744879
C,2.0,W12,002,15.0,0.8,0.001,6,0.1,True,448,0.2275549104731334,0.053666592820694574
C,2.0,W12,002,15.0,0.8,0.001,6,0.2,True,451,0.23908241093158722,0.05311484585859274
C,2.0,W12,002,15.0,0.8,0.001,8,0.1,True,448,0.2275549104731334,0.053666592820694574
C,2.0,W12,002,15.0,0.8,0.001,8,0.2,True,451,0.23908241093158722,0.05311484585859274
C,2.0,W12,002,15.0,0.8,0.001,10,0.1,True,448,0.2275549104731334,0.053666592820694574
C,2.0,W12,002,15.0,0.8,0.001,10,0.2,True,451,0.23908241093158722,0.05311484585859274
C,2.0,W12,002,20.0,0.7,0.0005,6,0.1,True,443,0.2109698553226496,0.05435262885140745
C,2.0,W12,002,20.0,0.7,0.0005,6,0.2,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,20.0,0.7,0.0005,8,0.1,True,443,0.2109698553226496,0.05435262885140745
C,2.0,W12,002,20.0,0.7,0.0005,8,0.2,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,20.0,0.7,0.0005,10,0.1,True,443,0.2109698553226496,0.05435262885140745
C,2.0,W12,002,20.0,0.7,0.0005,10,0.2,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,20.0,0.7,0.001,6,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.7,0.001,6,0.2,True,455,0.2549767574589503,0.05236100621129337
C,2.0,W12,002,20.0,0.7,0.001,8,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.7,0.001,8,0.2,True,455,0.2549767574589503,0.05236100621129337
C,2.0,W12,002,20.0,0.7,0.001,10,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.7,0.001,10,0.2,True,455,0.2549767574589503,0.05236100621129337
C,2.0,W12,002,20.0,0.75,0.0005,6,0.1,True,446,0.22024001612475044,0.05393660127332336
C,2.0,W12,002,20.0,0.75,0.0005,6,0.2,True,448,0.2272251471877098,0.053602899571782665
C,2.0,W12,002,20.0,0.75,0.0005,8,0.1,True,446,0.22024001612475044,0.05393660127332336
C,2.0,W12,002,20.0,0.75,0.0005,8,0.2,True,448,0.2272251471877098,0.053602899571782665
C,2.0,W12,002,20.0,0.75,0.0005,10,0.1,True,446,0.22024001612475044,0.05393660127332336
C,2.0,W12,002,20.0,0.75,0.0005,10,0.2,True,448,0.2272251471877098,0.053602899571782665
C,2.0,W12,002,20.0,0.75,0.001,6,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.75,0.001,6,0.2,True,460,0.28681332500357376,0.05146313017528308
C,2.0,W12,002,20.0,0.75,0.001,8,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.75,0.001,8,0.2,True,460,0.28681332500357376,0.05146313017528308
C,2.0,W12,002,20.0,0.75,0.001,10,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.75,0.001,10,0.2,True,460,0.28681332500357376,0.05146313017528308
C,2.0,W12,002,20.0,0.8,0.0005,6,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,20.0,0.8,0.0005,6,0.2,True,449,0.2309149529196714,0.05341391618314542
C,2.0,W12,002,20.0,0.8,0.0005,8,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,20.0,0.8,0.0005,8,0.2,True,449,0.2309149529196714,0.05341391618314542
C,2.0,W12,002,20.0,0.8,0.0005,10,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,20.0,0.8,0.0005,10,0.2,True,449,0.2309149529196714,0.05341391618314542
C,2.0,W12,002,20.0,0.8,0.001,6,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.8,0.001,6,0.2,True,461,0.29449641508491414,0.05131216925617896
C,2.0,W12,002,20.0,0.8,0.001,8,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.8,0.001,8,0.2,True,461,0.29449641508491414,0.05131216925617896
C,2.0,W12,002,20.0,0.8,0.001,10,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,20.0,0.8,0.001,10,0.2,False,,,
C,2.0,W12,002,25.0,0.7,0.0005,6,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.7,0.0005,6,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.7,0.0005,8,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.7,0.0005,8,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.7,0.0005,10,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.7,0.0005,10,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.7,0.001,6,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.7,0.001,6,0.2,True,464,0.3191241778825459,0.0508534631838924
C,2.0,W12,002,25.0,0.7,0.001,8,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.7,0.001,8,0.2,False,,,
C,2.0,W12,002,25.0,0.7,0.001,10,0.1,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.7,0.001,10,0.2,False,,,
C,2.0,W12,002,25.0,0.75,0.0005,6,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.75,0.0005,6,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.75,0.0005,8,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.75,0.0005,8,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.75,0.0005,10,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.75,0.0005,10,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.75,0.001,6,0.1,True,451,0.23857013312609573,0.05306212574635681
C,2.0,W12,002,25.0,0.75,0.001,6,0.2,True,464,0.3191241778825459,0.0508534631838924
C,2.0,W12,002,25.0,0.75,0.001,8,0.1,True,451,0.23857013312609573,0.05306212574635681
C,2.0,W12,002,25.0,0.75,0.001,8,0.2,False,,,
C,2.0,W12,002,25.0,0.75,0.001,10,0.1,True,451,0.23857013312609573,0.05306212574635681
C,2.0,W12,002,25.0,0.75,0.001,10,0.2,False,,,
C,2.0,W12,002,25.0,0.8,0.0005,6,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.8,0.0005,6,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.8,0.0005,8,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.8,0.0005,8,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.8,0.0005,10,0.1,True,447,0.22364117165929392,0.05379948186639108
C,2.0,W12,002,25.0,0.8,0.0005,10,0.2,True,450,0.2346736139764911,0.05321672872493142
C,2.0,W12,002,25.0,0.8,0.001,6,0.1,True,451,0.23857013312609573,0.05306212574635681
C,2.0,W12,002,25.0,0.8,0.001,6,0.2,False,,,
C,2.0,W12,002,25.0,0.8,0.001,8,0.1,True,451,0.23857013312609573,0.05306212574635681
C,2.0,W12,002,25.0,0.8,0.001,8,0.2,False,,,
C,2.0,W12,002,25.0,0.8,0.001,10,0.1,True,451,0.23857013312609573,0.05306212574635681
C,2.0,W12,002,25.0,0.8,0.001,10,0.2,False,,,
C,2.0,W20,001,15.0,0.7,0.0005,6,0.1,True,552,0.40511872236793106,0.3397236079783053
C,2.0,W20,001,15.0,0.7,0.0005,6,0.2,True,552,0.40511872236793106,0.3397236079783053
C,2.0,W20,001,15.0,0.7,0.0005,8,0.1,True,552,0.40511872236793106,0.3397236079783053
C,2.0,W20,001,15.0,0.7,0.0005,8,0.2,True,552,0.40511872236793106,0.3397236079783053
C,2.0,W20,001,15.0,0.7,0.0005,10,0.1,True,552,0.40511872236793106,0.3397236079783053
C,2.0,W20,001,15.0,0.7,0.0005,10,0.2,True,552,0.40511872236793106,0.3397236079783053
C,2.0,W20,001,15.0,0.7,0.001,6,0.1,True,467,0.26746224229400223,0.24647204698743047
C,2.0,W20,001,15.0,0.7,0.001,6,0.2,True,482,0.30006387427046494,0.27308869845158346
C,2.0,W20,001,15.0,0.7,0.001,8,0.1,True,467,0.26746224229400223,0.24647204698743047
C,2.0,W20,001,15.0,0.7,0.001,8,0.2,True,482,0.30006387427046494,0.27308869845158346
C,2.0,W20,001,15.0,0.7,0.001,10,0.1,True,467,0.26746224229400223,0.24647204698743047
C,2.0,W20,001,15.0,0.7,0.001,10,0.2,True,482,0.30006387427046494,0.27308869845158346
C,2.0,W20,001,15.0,0.75,0.0005,6,0.1,True,462,0.2575056371656624,0.23796283856437012
C,2.0,W20,001,15.0,0.75,0.0005,6,0.2,True,462,0.2575056371656624,0.23796283856437012
C,2.0,W20,001,15.0,0.75,0.0005,8,0.1,True,567,0.4227878419128624,0.34689037058804484
C,2.0,W20,001,15.0,0.75,0.0005,8,0.2,True,567,0.4227878419128624,0.34689037058804484
C,2.0,W20,001,15.0,0.75,0.0005,10,0.1,True,567,0.4227878419128624,0.34689037058804484
C,2.0,W20,001,15.0,0.75,0.0005,10,0.2,True,567,0.4227878419128624,0.34689037058804484
C,2.0,W20,001,15.0,0.75,0.001,6,0.1,True,487,0.3119674474000931,0.2821823451164606
C,2.0,W20,001,15.0,0.75,0.001,6,0.2,True,497,0.33830334205885193,0.3014246048154058
C,2.0,W20,001,15.0,0.75,0.001,8,0.1,True,487,0.3119674474000931,0.2821823451164606
C,2.0,W20,001,15.0,0.75,0.001,8,0.2,False,,,
C,2.0,W20,001,15.0,0.75,0.001,10,0.1,True,487,0.3119674474000931,0.2821823451164606
C,2.0,W20,001,15.0,0.75,0.001,10,0.2,False,,,
C,2.0,W20,001,15.0,0.8,0.0005,6,0.1,False,,,
C,2.0,W20,001,15.0,0.8,0.0005,6,0.2,False,,,
C,2.0,W20,001,15.0,0.8,0.0005,8,0.1,False,,,
C,2.0,W20,001,15.0,0.8,0.0005,8,0.2,False,,,
C,2.0,W20,001,15.0,0.8,0.0005,10,0.1,False,,,
C,2.0,W20,001,15.0,0.8,0.0005,10,0.2,False,,,
C,2.0,W20,001,15.0,0.8,0.001,6,0.1,True,502,0.352952843582308,0.31122467807821325
C,2.0,W20,001,15.0,0.8,0.001,6,0.2,True,590,0.45855140766581975,0.35691050903217214
C,2.0,W20,001,15.0,0.8,0.001,8,0.1,True,502,0.352952843582308,0.31122467807821325
C,2.0,W20,001,15.0,0.8,0.001,8,0.2,False,,,
C,2.0,W20,001,15.0,0.8,0.001,10,0.1,True,502,0.352952843582308,0.31122467807821325
C,2.0,W20,001,15.0,0.8,0.001,10,0.2,False,,,
C,2.0,W20,001,20.0,0.7,0.0005,6,0.1,True,562,0.41643901130086497,0.344554734465323
C,2.0,W20,001,20.0,0.7,0.0005,6,0.2,True,564,0.41883438904034465,0.34548982350449814
C,2.0,W20,001,20.0,0.7,0.0005,8,0.1,True,562,0.41643901130086497,0.344554734465323
C,2.0,W20,001,20.0,0.7,0.0005,8,0.2,True,564,0.41883438904034465,0.34548982350449814
C,2.0,W20,001,20.0,0.7,0.0005,10,0.1,True,562,0.41643901130086497,0.344554734465323
C,2.0,W20,001,20.0,0.7,0.0005,10,0.2,True,564,0.41883438904034465,0.34548982350449814
C,2.0,W20,001,20.0,0.7,0.001,6,0.1,True,492,0.3246942182120524,0.2917723000833863
C,2.0,W20,001,20.0,0.7,0.001,6,0.2,True,497,0.3382774281658624,0.3014190726374325
C,2.0,W20,001,20.0,0.7,0.001,8,0.1,True,492,0.3246942182120524,0.2917723000833863
C,2.0,W20,001,20.0,0.7,0.001,8,0.2,True,497,0.3382774281658624,0.3014190726374325
C,2.0,W20,001,20.0,0.7,0.001,10,0.1,True,492,0.3246942182120524,0.2917723000833863
C,2.0,W20,001,20.0,0.7,0.001,10,0.2,True,497,0.3382774281658624,0.3014190726374325
C,2.0,W20,001,20.0,0.75,0.0005,6,0.1,True,462,0.25753387377450343,0.23794986915431524
C,2.0,W20,001,20.0,0.75,0.0005,6,0.2,True,462,0.25753387377450343,0.23794986915431524
C,2.0,W20,001,20.0,0.75,0.0005,8,0.1,True,557,0.4105210476800015,0.3422032445669174
C,2.0,W20,001,20.0,0.75,0.0005,8,0.2,True,559,0.4128203474377331,0.3431224615166062
C,2.0,W20,001,20.0,0.75,0.0005,10,0.1,True,557,0.4105210476800015,0.3422032445669174
C,2.0,W20,001,20.0,0.75,0.0005,10,0.2,True,559,0.4128203474377331,0.3431224615166062
C,2.0,W20,001,20.0,0.75,0.001,6,0.1,True,502,0.35289856948350606,0.31122191015042755
C,2.0,W20,001,20.0,0.75,0.001,6,0.2,True,590,0.45808786585142736,0.35695190453215647
C,2.0,W20,001,20.0,0.75,0.001,8,0.1,True,502,0.35289856948350606,0.31122191015042755
C,2.0,W20,001,20.0,0.75,0.001,8,0.2,False,,,
C,2.0,W20,001,20.0,0.75,0.001,10,0.1,True,502,0.35289856948350606,0.31122191015042755
C,2.0,W20,001,20.0,0.75,0.001,10,0.2,False,,,
C,2.0,W20,001,20.0,0.8,0.0005,6,0.1,True,590,0.45808786585142736,0.35695190453215647
C,2.0,W20,001,20.0,0.8,0.0005,6,0.2,True,590,0.45808786585142736,0.35695190453215647
C,2.0,W20,001,20.0,0.8,0.0005,8,0.1,False,,,
C,2.0,W20,001,20.0,0.8,0.0005,8,0.2,False,,,
C,2.0,W20,001,20.0,0.8,0.0005,10,0.1,False,,,
C,2.0,W20,001,20.0,0.8,0.0005,10,0.2,False,,,
C,2.0,W20,001,20.0,0.8,0.001,6,0.1,True,552,0.404971024707744,0.3397344837063237
C,2.0,W20,001,20.0,0.8,0.001,6,0.2,True,591,0.4601553717726155,0.35732298069878626
C,2.0,W20,001,20.0,0.8,0.001,8,0.1,True,567,0.4225625242841871,0.3469074403769092
C,2.0,W20,001,20.0,0.8,0.001,8,0.2,False,,,
C,2.0,W20,001,20.0,0.8,0.001,10,0.1,True,567,0.4225625242841871,0.3469074403769092
C,2.0,W20,001,20.0,0.8,0.001,10,0.2,False,,,
C,2.0,W20,001,25.0,0.7,0.0005,6,0.1,True,572,0.4291392843189992,0.3492377749399135
C,2.0,W20,001,25.0,0.7,0.0005,6,0.2,True,584,0.447175153776219,0.3545612983013454
C,2.0,W20,001,25.0,0.7,0.0005,8,0.1,True,572,0.4291392843189992,0.3492377749399135
C,2.0,W20,001,25.0,0.7,0.0005,8,0.2,True,584,0.447175153776219,0.3545612983013454
C,2.0,W20,001,25.0,0.7,0.0005,10,0.1,True,572,0.4291392843189992,0.3492377749399135
C,2.0,W20,001,25.0,0.7,0.0005,10,0.2,True,584,0.447175153776219,0.3545612983013454
C,2.0,W20,001,25.0,0.7,0.001,6,0.1,True,497,0.3382774281658624,0.3014190726374325
C,2.0,W20,001,25.0,0.7,0.001,6,0.2,True,507,0.36309135587591873,0.3176274809398149
C,2.0,W20,001,25.0,0.7,0.001,8,0.1,True,497,0.3382774281658624,0.3014190726374325
C,2.0,W20,001,25.0,0.7,0.001,8,0.2,False,,,
C,2.0,W20,001,25.0,0.7,0.001,10,0.1,False,,,
C,2.0,W20,001,25.0,0.7,0.001,10,0.2,False,,,
C,2.0,W20,001,25.0,0.75,0.0005,6,0.1,True,462,0.25753387377450343,0.23794986915431524
C,2.0,W20,001,25.0,0.75,0.0005,6,0.2,True,583,0.44546407147457723,0.35414501475660426
C,2.0,W20,001,25.0,0.75,0.0005,8,0.1,True,580,0.4407353534510261,0.3528165527080235
C,2.0,W20,001,25.0,0.75,0.0005,8,0.2,True,583,0.44546407147457723,0.35414501475660426
C,2.0,W20,001,25.0,0.75,0.0005,10,0.1,True,580,0.4407353534510261,0.3528165527080235
C,2.0,W20,001,25.0,0.75,0.0005,10,0.2,True,583,0.44546407147457723,0.35414501475660426
C,2.0,W20,001,25.0,0.75,0.001,6,0.1,True,532,0.38492529800063685,0.33009117449584763
C,2.0,W20,001,25.0,0.75,0.001,6,0.2,True,552,0.404971024707744,0.3397344837063237
C,2.0,W20,001,25.0,0.75,0.001,8,0.1,True,532,0.38492529800063685,0.33009117449584763
C,2.0,W20,001,25.0,0.75,0.001,8,0.2,True,552,0.404971024707744,0.3397344837063237
C,2.0,W20,001,25.0,0.75,0.001,10,0.1,True,532,0.38492529800063685,0.33009117449584763
C,2.0,W20,001,25.0,0.75,0.001,10,0.2,True,552,0.404971024707744,0.3397344837063237
C,2.0,W20,001,25.0,0.8,0.0005,6,0.1,True,567,0.4225625242841871,0.3469074403769092
C,2.0,W20,001,25.0,0.8,0.0005,6,0.2,True,569,0.42516053742484045,0.3478322727115531
C,2.0,W20,001,25.0,0.8,0.0005,8,0.1,True,567,0.4225625242841871,0.3469074403769092
C,2.0,W20,001,25.0,0.8,0.0005,8,0.2,True,569,0.42516053742484045,0.3478322727115531
C,2.0,W20,001,25.0,0.8,0.0005,10,0.1,True,567,0.4225625242841871,0.3469074403769092
C,2.0,W20,001,25.0,0.8,0.0005,10,0.2,True,569,0.42516053742484045,0.3478322727115531
C,2.0,W20,001,25.0,0.8,0.001,6,0.1,True,573,0.4304694768629576,0.34971590261710317
C,2.0,W20,001,25.0,0.8,0.001,6,0.2,False,,,
C,2.0,W20,001,25.0,0.8,0.001,8,0.1,True,573,0.4304694768629576,0.34971590261710317
C,2.0,W20,001,25.0,0.8,0.001,8,0.2,False,,,
C,2.0,W20,001,25.0,0.8,0.001,10,0.1,True,573,0.4304694768629576,0.34971590261710317
C,2.0,W20,001,25.0,0.8,0.001,10,0.2,False,,,
C,2.0,W20,002,15.0,0.7,0.0005,6,0.1,True,441,0.21253770676212033,0.19986432790756226
C,2.0,W20,002,15.0,0.7,0.0005,6,0.2,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.7,0.0005,8,0.1,True,441,0.21253770676212033,0.19986432790756226
C,2.0,W20,002,15.0,0.7,0.0005,8,0.2,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.7,0.0005,10,0.1,True,441,0.21253770676212033,0.19986432790756226
C,2.0,W20,002,15.0,0.7,0.0005,10,0.2,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.7,0.001,6,0.1,True,481,0.2784917220689248,0.2687048510364864
C,2.0,W20,002,15.0,0.7,0.001,6,0.2,True,491,0.298149550738542,0.2884666759898697
C,2.0,W20,002,15.0,0.7,0.001,8,0.1,True,481,0.2784917220689248,0.2687048510364864
C,2.0,W20,002,15.0,0.7,0.001,8,0.2,True,491,0.298149550738542,0.2884666759898697
C,2.0,W20,002,15.0,0.7,0.001,10,0.1,True,481,0.2784917220689248,0.2687048510364864
C,2.0,W20,002,15.0,0.7,0.001,10,0.2,True,491,0.298149550738542,0.2884666759898697
C,2.0,W20,002,15.0,0.75,0.0005,6,0.1,True,471,0.2604004602501358,0.24977419752141702
C,2.0,W20,002,15.0,0.75,0.0005,6,0.2,True,471,0.2604004602501358,0.24977419752141702
C,2.0,W20,002,15.0,0.75,0.0005,8,0.1,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.75,0.0005,8,0.2,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.75,0.0005,10,0.1,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.75,0.0005,10,0.2,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.75,0.001,6,0.1,True,491,0.298149550738542,0.2884666759898697
C,2.0,W20,002,15.0,0.75,0.001,6,0.2,True,501,0.32012072335118835,0.3087450188139211
C,2.0,W20,002,15.0,0.75,0.001,8,0.1,True,491,0.298149550738542,0.2884666759898697
C,2.0,W20,002,15.0,0.75,0.001,8,0.2,True,501,0.32012072335118835,0.3087450188139211
C,2.0,W20,002,15.0,0.75,0.001,10,0.1,True,491,0.298149550738542,0.2884666759898697
C,2.0,W20,002,15.0,0.75,0.001,10,0.2,True,501,0.32012072335118835,0.3087450188139211
C,2.0,W20,002,15.0,0.8,0.0005,6,0.1,True,486,0.288071401309276,0.27848717483921326
C,2.0,W20,002,15.0,0.8,0.0005,6,0.2,True,486,0.288071401309276,0.27848717483921326
C,2.0,W20,002,15.0,0.8,0.0005,8,0.1,True,486,0.288071401309276,0.27848717483921326
C,2.0,W20,002,15.0,0.8,0.0005,8,0.2,True,486,0.288071401309276,0.27848717483921326
C,2.0,W20,002,15.0,0.8,0.0005,10,0.1,True,486,0.288071401309276,0.27848717483921326
C,2.0,W20,002,15.0,0.8,0.0005,10,0.2,True,486,0.288071401309276,0.27848717483921326
C,2.0,W20,002,15.0,0.8,0.001,6,0.1,True,506,0.33238435741783917,0.31884384587191156
C,2.0,W20,002,15.0,0.8,0.001,6,0.2,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.8,0.001,8,0.1,True,506,0.33238435741783917,0.31884384587191156
C,2.0,W20,002,15.0,0.8,0.001,8,0.2,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,15.0,0.8,0.001,10,0.1,True,506,0.33238435741783917,0.31884384587191156
C,2.0,W20,002,15.0,0.8,0.001,10,0.2,True,511,0.5000567842220914,0.4049068996007892
C,2.0,W20,002,20.0,0.7,0.0005,6,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.7,0.0005,6,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.7,0.0005,8,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.7,0.0005,8,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.7,0.0005,10,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.7,0.0005,10,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.7,0.001,6,0.1,True,491,0.2986205207629943,0.28863631965408865
C,2.0,W20,002,20.0,0.7,0.001,6,0.2,True,496,0.30935773085540447,0.29880542864262216
C,2.0,W20,002,20.0,0.7,0.001,8,0.1,True,491,0.2986205207629943,0.28863631965408865
C,2.0,W20,002,20.0,0.7,0.001,8,0.2,True,496,0.30935773085540447,0.29880542864262216
C,2.0,W20,002,20.0,0.7,0.001,10,0.1,True,491,0.2986205207629943,0.28863631965408865
C,2.0,W20,002,20.0,0.7,0.001,10,0.2,True,496,0.30935773085540447,0.29880542864262216
C,2.0,W20,002,20.0,0.75,0.0005,6,0.1,True,466,0.25214598338368915,0.24093831173131164
C,2.0,W20,002,20.0,0.75,0.0005,6,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.75,0.0005,8,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.75,0.0005,8,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.75,0.0005,10,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.75,0.0005,10,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.75,0.001,6,0.1,True,501,0.32069925607090266,0.30903798257800896
C,2.0,W20,002,20.0,0.75,0.001,6,0.2,True,506,0.3329750723402265,0.3192289173603058
C,2.0,W20,002,20.0,0.75,0.001,8,0.1,True,501,0.32069925607090266,0.30903798257800896
C,2.0,W20,002,20.0,0.75,0.001,8,0.2,True,506,0.3329750723402265,0.3192289173603058
C,2.0,W20,002,20.0,0.75,0.001,10,0.1,True,501,0.32069925607090266,0.30903798257800896
C,2.0,W20,002,20.0,0.75,0.001,10,0.2,True,506,0.3329750723402265,0.3192289173603058
C,2.0,W20,002,20.0,0.8,0.0005,6,0.1,True,486,0.28848422287215647,0.2786347492479942
C,2.0,W20,002,20.0,0.8,0.0005,6,0.2,True,486,0.28848422287215647,0.2786347492479942
C,2.0,W20,002,20.0,0.8,0.0005,8,0.1,True,486,0.28848422287215647,0.2786347492479942
C,2.0,W20,002,20.0,0.8,0.0005,8,0.2,True,486,0.28848422287215647,0.2786347492479942
C,2.0,W20,002,20.0,0.8,0.0005,10,0.1,True,486,0.28848422287215647,0.2786347492479942
C,2.0,W20,002,20.0,0.8,0.0005,10,0.2,True,486,0.28848422287215647,0.2786347492479942
C,2.0,W20,002,20.0,0.8,0.001,6,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.8,0.001,6,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.8,0.001,8,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.8,0.001,8,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.8,0.001,10,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,20.0,0.8,0.001,10,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.0005,6,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.0005,6,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.0005,8,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.0005,8,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.0005,10,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.0005,10,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.001,6,0.1,True,506,0.3329750723402265,0.3192289173603058
C,2.0,W20,002,25.0,0.7,0.001,6,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.001,8,0.1,True,506,0.3329750723402265,0.3192289173603058
C,2.0,W20,002,25.0,0.7,0.001,8,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.7,0.001,10,0.1,True,506,0.3329750723402265,0.3192289173603058
C,2.0,W20,002,25.0,0.7,0.001,10,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.75,0.0005,6,0.1,True,476,0.2696424349093101,0.2592654593393836
C,2.0,W20,002,25.0,0.75,0.0005,6,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.75,0.0005,8,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.75,0.0005,8,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.75,0.0005,10,0.1,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.75,0.0005,10,0.2,True,511,0.49364146296407135,0.3984431863670618
C,2.0,W20,002,25.0,0.75,0.001,6,0.1,True,511,0.49364146296407135,0.3984431863670618
